"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"440","HIST1H1A",6.38603996038989e-198,1.45324229396848,0.355,0.111,1.91581198811697e-194,"Neuromesodermal progenitors","HIST1H1A"
"441","AC023794.3",7.84102757348874e-90,1.42088710051249,0.343,0.118,2.35230827204662e-86,"Neuromesodermal progenitors","AC023794.3"
"442","CIT",1.66547526872977e-13,1.38593177606262,0.373,0.273,4.99642580618932e-10,"Neuromesodermal progenitors","CIT"
"443","NME1",0,1.3709353050037,0.731,0.351,0,"Neuromesodermal progenitors","NME1"
"444","PTPRZ1",0,1.35936971682432,0.572,0.273,0,"Neuromesodermal progenitors","PTPRZ1"
"445","HOXC5",2.20284898252235e-120,1.34343873292046,0.284,0.073,6.60854694756704e-117,"Neuromesodermal progenitors","HOXC5"
"446","ZNF540",1.02633039615726e-15,1.26831214236685,0.27,0.156,3.07899118847178e-12,"Neuromesodermal progenitors","ZNF540"
"447","CENPV",0,1.24332918359864,0.746,0.359,0,"Neuromesodermal progenitors","CENPV"
"448","HMGCS1",4.39753794278392e-241,1.24278030318152,0.566,0.346,1.31926138283517e-237,"Neuromesodermal progenitors","HMGCS1"
"449","ATL1",5.39270858227845e-61,1.23465108857679,0.265,0.15,1.61781257468353e-57,"Neuromesodermal progenitors","ATL1"
"450","ZNF22",1.00037603579123e-55,1.22038238689286,0.493,0.374,3.00112810737369e-52,"Neuromesodermal progenitors","ZNF22"
"451","TTYH1",0,1.21197009892328,0.661,0.295,0,"Neuromesodermal progenitors","TTYH1"
"452","FZD3",3.41358794911122e-298,1.1654845783689,0.599,0.34,1.02407638473336e-294,"Neuromesodermal progenitors","FZD3"
"453","SET",0,1.15768437904243,0.755,0.395,0,"Neuromesodermal progenitors","SET"
"454","RANBP1",0,1.14990258099826,0.766,0.372,0,"Neuromesodermal progenitors","RANBP1"
"455","NPPC",0,1.13448906080579,0.438,0.107,0,"Neuromesodermal progenitors","NPPC"
"456","ITGB1-DT",8.61756326958823e-56,1.1108113097377,0.274,0.177,2.58526898087647e-52,"Neuromesodermal progenitors","ITGB1-DT"
"457","KCNQ2",5.24521068536021e-141,1.08961443202498,0.424,0.208,1.57356320560806e-137,"Neuromesodermal progenitors","KCNQ2"
"458","EIF5A",0,1.08816304214239,0.696,0.383,0,"Neuromesodermal progenitors","EIF5A"
"459","MSI2",1.52156378487911e-195,1.0188471838042,0.571,0.362,4.56469135463733e-192,"Neuromesodermal progenitors","MSI2"
"460","E2F8",8.40770626739369e-06,1.00763959165772,0.259,0.232,0.0252231188021811,"Neuromesodermal progenitors","E2F8"
"461","HNRNPA2B1",1.7040425627633e-289,0.975109020559668,0.637,0.394,5.11212768828991e-286,"Neuromesodermal progenitors","HNRNPA2B1"
"462","MARCKS",6.40933456959477e-45,0.971785681737225,0.342,0.433,1.92280037087843e-41,"Neuromesodermal progenitors","MARCKS"
"463","NCL",0,0.961107847412504,0.685,0.379,0,"Neuromesodermal progenitors","NCL"
"464","LMNB1",0,0.93701747601161,0.624,0.349,0,"Neuromesodermal progenitors","LMNB1"
"465","HOXA-AS3",5.95405391971181e-209,0.921223088424377,0.465,0.172,1.78621617591354e-205,"Neuromesodermal progenitors","HOXA-AS3"
"466","HNRNPAB",0,0.917561202853831,0.687,0.378,0,"Neuromesodermal progenitors","HNRNPAB"
"467","NASP",0,0.911460314533843,0.712,0.386,0,"Neuromesodermal progenitors","NASP"
"468","UNG",7.51146620982746e-92,0.901479724356118,0.506,0.338,2.25343986294824e-88,"Neuromesodermal progenitors","UNG"
"469","LRIG1",3.7785586845494e-142,0.888449919050795,0.511,0.345,1.13356760536482e-138,"Neuromesodermal progenitors","LRIG1"
"470","KIF15",5.20711946096435e-184,0.883551155520344,0.546,0.319,1.5621358382893e-180,"Neuromesodermal progenitors","KIF15"
"471","HNRNPM",1.27734999821487e-232,0.87298070120874,0.618,0.387,3.8320499946446e-229,"Neuromesodermal progenitors","HNRNPM"
"472","MCM4",3.20542005232658e-217,0.870841693092697,0.575,0.343,9.61626015697973e-214,"Neuromesodermal progenitors","MCM4"
"473","HMGN2",0,0.868859119017345,0.749,0.393,0,"Neuromesodermal progenitors","HMGN2"
"474","HNRNPU",0,0.858707099033503,0.641,0.382,0,"Neuromesodermal progenitors","HNRNPU"
"475","HNRNPD",0,0.850670747365862,0.693,0.377,0,"Neuromesodermal progenitors","HNRNPD"
"476","SLC37A4",8.34375346808378e-34,0.837992657860481,0.455,0.335,2.50312604042513e-30,"Neuromesodermal progenitors","SLC37A4"
"477","NRARP",1.96560645410265e-278,0.837699660792389,0.487,0.247,5.89681936230795e-275,"Neuromesodermal progenitors","NRARP"
"478","HMGCR",1.44823083933975e-141,0.836802009290844,0.551,0.383,4.34469251801924e-138,"Neuromesodermal progenitors","HMGCR"
"479","KIF18B",1.2014593436874e-16,0.821301381408913,0.257,0.173,3.60437803106221e-13,"Neuromesodermal progenitors","KIF18B"
"480","HSPE1",0,0.80212727237277,0.685,0.398,0,"Neuromesodermal progenitors","HSPE1"
"481","MCM2",3.81651418852712e-51,0.792091797696378,0.433,0.294,1.14495425655813e-47,"Neuromesodermal progenitors","MCM2"
"482","RRM2B",5.43869744992827e-231,0.787830150144546,0.478,0.272,1.63160923497848e-227,"Neuromesodermal progenitors","RRM2B"
"483","CDC6",4.31170701682939e-67,0.782917480562435,0.495,0.336,1.29351210504882e-63,"Neuromesodermal progenitors","CDC6"
"484","SLITRK5",4.8638979179974e-89,0.782775379945737,0.368,0.157,1.45916937539922e-85,"Neuromesodermal progenitors","SLITRK5"
"485","H2AFZ",5.02525961933898e-253,0.772055130836389,0.666,0.428,1.50757788580169e-249,"Neuromesodermal progenitors","H2AFZ"
"486","RFC2",1.16610871039971e-97,0.760412514521556,0.524,0.358,3.49832613119912e-94,"Neuromesodermal progenitors","RFC2"
"487","ANP32E",1.50781428896109e-230,0.748086734988694,0.612,0.393,4.52344286688328e-227,"Neuromesodermal progenitors","ANP32E"
"488","DSG2",2.09911065890848e-07,0.731585715520183,0.389,0.416,0.000629733197672544,"Neuromesodermal progenitors","DSG2"
"489","CMBL",9.80376589028984e-226,0.713801479585723,0.535,0.343,2.94112976708695e-222,"Neuromesodermal progenitors","CMBL"
"490","CDCA7",2.53289585375939e-40,0.71177139249693,0.46,0.329,7.59868756127817e-37,"Neuromesodermal progenitors","CDCA7"
"491","DBNDD2",1.46754228360823e-133,0.706982380684174,0.417,0.282,4.4026268508247e-130,"Neuromesodermal progenitors","DBNDD2"
"492","CRMP1",3.19402481958229e-155,0.696181234638421,0.513,0.299,9.58207445874686e-152,"Neuromesodermal progenitors","CRMP1"
"493","ACAT2",0,0.68924006483228,0.669,0.315,0,"Neuromesodermal progenitors","ACAT2"
"494","TNFRSF19",8.68110380671431e-17,0.684917160776698,0.324,0.263,2.60433114201429e-13,"Neuromesodermal progenitors","TNFRSF19"
"495","ZIC1",1.05512198168948e-117,0.676465309130577,0.264,0.158,3.16536594506845e-114,"Neuromesodermal progenitors","ZIC1"
"496","MIF",0,0.664853653149452,0.702,0.43,0,"Neuromesodermal progenitors","MIF"
"497","USP9Y",0.00010271579989753,0.662636477996741,0.252,0.209,0.30814739969259,"Neuromesodermal progenitors","USP9Y"
"498","RFXAP",1.26500482961569e-09,0.661311293921885,0.32,0.26,3.79501448884708e-06,"Neuromesodermal progenitors","RFXAP"
"499","PCNA",8.99043119036203e-177,0.652502335650915,0.579,0.361,2.69712935710861e-173,"Neuromesodermal progenitors","PCNA"
"500","REC8",3.30536155840314e-07,0.644698623854587,0.371,0.348,0.000991608467520942,"Neuromesodermal progenitors","REC8"
"501","GYG2.3",2.25758158824611e-65,13.9825563402805,0.452,0.246,6.77274476473834e-62,"Notochord","GYG2"
"502","ACAN",0,12.4779378354867,0.57,0.027,0,"Notochord","ACAN"
"503","SOBP",6.12099870708975e-37,12.3307558776343,0.317,0.214,1.83629961212692e-33,"Notochord","SOBP"
"504","LRRFIP1.4",2.15010798793794e-210,11.7980093240018,0.726,0.379,6.45032396381383e-207,"Notochord","LRRFIP1"
"505","TARSL2.3",1.46215291552552e-34,11.760022770363,0.464,0.345,4.38645874657656e-31,"Notochord","TARSL2"
"506","C1QTNF3",5.44867725660466e-97,11.5773807503124,0.428,0.134,1.6346031769814e-93,"Notochord","C1QTNF3"
"507","SYTL1",1.41111019706566e-85,11.3362319469479,0.308,0.149,4.23333059119697e-82,"Notochord","SYTL1"
"508","MYORG",7.19802482238248e-86,11.1938191411229,0.397,0.044,2.15940744671474e-82,"Notochord","MYORG"
"509","RNF19A.4",2.28526705001443e-142,11.1831894892457,0.507,0.235,6.85580115004328e-139,"Notochord","RNF19A"
"510","GAN",5.02460860904875e-55,11.1207637927248,0.3,0.176,1.50738258271462e-51,"Notochord","GAN"
"511","FLT4",1.23554742718144e-174,10.9441417990667,0.519,0.083,3.70664228154431e-171,"Notochord","FLT4"
"512","FBXO16.1",1.97531474164829e-65,10.8971426262985,0.379,0.167,5.92594422494487e-62,"Notochord","FBXO16"
"513","CCDC181",7.9807442495825e-35,10.8388020520945,0.31,0.205,2.39422327487475e-31,"Notochord","CCDC181"
"514","BEX2.4",6.55133763732819e-17,10.8205714302712,0.397,0.343,1.96540129119846e-13,"Notochord","BEX2"
"515","BCLAF1.4",2.22267241527936e-05,10.5428038212844,0.395,0.442,0.0666801724583809,"Notochord","BCLAF1"
"516","UBE2H.3",1.34094822256699e-19,10.507147276214,0.483,0.366,4.02284466770097e-16,"Notochord","UBE2H"
"517","MAOA",0.0041233734198606,10.3898190550171,0.298,0.159,1,"Notochord","MAOA"
"518","CYP11A1",9.58176217652467e-191,10.3691934403637,0.479,0.05,2.8745286529574e-187,"Notochord","CYP11A1"
"519","LGALSL.4",1.93258242909106e-45,10.226127791097,0.501,0.302,5.79774728727317e-42,"Notochord","LGALSL"
"520","NTM",0,10.1069194569311,0.748,0.141,0,"Notochord","NTM"
"521","GMPR",0,10.0530520648692,0.655,0.076,0,"Notochord","GMPR"
"522","CHCHD10.3",1.41398144075105e-75,10.0505599257704,0.595,0.403,4.24194432225314e-72,"Notochord","CHCHD10"
"523","SMAD9",6.70397088687679e-20,10.0453084673589,0.31,0.072,2.01119126606304e-16,"Notochord","SMAD9"
"524","SPRY2.4",1.18203856433192e-34,10.0440637160256,0.338,0.269,3.54611569299576e-31,"Notochord","SPRY2"
"525","LAMC1.3",2.27284891976392e-131,10.0260469491611,0.572,0.348,6.81854675929176e-128,"Notochord","LAMC1"
"526","DENND2C",3.75547249558149e-242,10.0208908935223,0.55,0.074,1.12664174867445e-238,"Notochord","DENND2C"
"527","GAS6.4",8.38859264213248e-54,10.0143723847876,0.45,0.242,2.51657779263975e-50,"Notochord","GAS6"
"528","CLGN.4",4.17449953932153e-112,9.93322738654032,0.505,0.271,1.25234986179646e-108,"Notochord","CLGN"
"529","STEAP1B",6.87806802934796e-246,9.87875592900219,0.483,0.085,2.06342040880439e-242,"Notochord","STEAP1B"
"530","HMGB3.4",1.03087593348587e-14,9.87239575612923,0.371,0.452,3.09262780045761e-11,"Notochord","HMGB3"
"531","RCAN3",2.46404510926419e-217,9.85133726586381,0.562,0.149,7.39213532779258e-214,"Notochord","RCAN3"
"532","RBM20.1",5.19162534815643e-63,9.78087793118807,0.395,0.141,1.55748760444693e-59,"Notochord","RBM20"
"533","GNB4.2",4.32883719968016e-274,9.62917847659117,0.736,0.368,1.29865115990405e-270,"Notochord","GNB4"
"534","RNF217",9.81212221584809e-87,9.61940758225528,0.399,0.193,2.94363666475443e-83,"Notochord","RNF217"
"535","TSPAN7.3",2.09668318228657e-291,9.45116294931019,0.683,0.203,6.29004954685972e-288,"Notochord","TSPAN7"
"536","KDM5B.4",2.27516054390392e-86,9.38723723883417,0.611,0.388,6.82548163171177e-83,"Notochord","KDM5B"
"537","LINC00632.4",9.31850146583732e-98,9.30546746246001,0.535,0.292,2.7955504397512e-94,"Notochord","LINC00632"
"538","HAPLN3.1",5.34420862995436e-278,9.27040543810089,0.582,0.131,1.60326258898631e-274,"Notochord","HAPLN3"
"539","LOXL4",2.08592818052129e-145,9.24101160075388,0.432,0.047,6.25778454156387e-142,"Notochord","LOXL4"
"540","STXBP6.2",5.83870541518429e-193,9.1154300446084,0.556,0.226,1.75161162455529e-189,"Notochord","STXBP6"
"541","ITGB8",0,9.01946052656071,0.72,0.1,0,"Notochord","ITGB8"
"542","C9orf116.4",1.62159837858192e-23,8.9010439128632,0.235,0.252,4.86479513574576e-20,"Notochord","C9orf116"
"543","EPHX1.2",1.30954310114449e-240,8.88582805736425,0.658,0.185,3.92862930343348e-237,"Notochord","EPHX1"
"544","CACNA1I",8.20088780699098e-38,8.88213499865371,0.321,0.03,2.46026634209729e-34,"Notochord","CACNA1I"
"545","PGM1.4",0,8.86790639053989,0.872,0.283,0,"Notochord","PGM1"
"546","PPFIA1.3",0,8.86621408181854,0.799,0.322,0,"Notochord","PPFIA1"
"547","VGLL4.3",1.62088777338726e-234,8.86161393613029,0.741,0.379,4.86266332016178e-231,"Notochord","VGLL4"
"548","WWP2",5.96796464132708e-120,8.85014510182132,0.419,0.137,1.79038939239812e-116,"Notochord","WWP2"
"549","CA3",0,8.80249673444102,0.571,0.059,0,"Notochord","CA3"
"550","FAM227A",9.87151003042751e-29,8.70058391082953,0.256,0.153,2.96145300912825e-25,"Notochord","FAM227A"
"551","CD83",6.91894166342397e-30,8.59607420927585,0.298,0.094,2.07568249902719e-26,"Notochord","CD83"
"552","CBX4",5.31715800829913e-166,8.58590019049142,0.46,0.096,1.59514740248974e-162,"Notochord","CBX4"
"553","AP1S2.3",1.59832725150614e-127,8.51785411469593,0.641,0.392,4.79498175451842e-124,"Notochord","AP1S2"
"554","CD68",1.09977814912224e-102,8.48515655156966,0.432,0.061,3.29933444736673e-99,"Notochord","CD68"
"555","EHD4.3",0,8.45803659702997,0.73,0.241,0,"Notochord","EHD4"
"556","ARID3B.2",0,8.3531984093818,0.779,0.323,0,"Notochord","ARID3B"
"557","SATB1.1",1.09232213396014e-124,8.3228280652988,0.446,0.172,3.27696640188043e-121,"Notochord","SATB1"
"558","FSTL5",4.70271537340609e-282,8.31398794556166,0.479,0.026,1.41081461202183e-278,"Notochord","FSTL5"
"559","TBXT",0,8.30173066497437,0.777,0.047,0,"Notochord","TBXT"
"560","VSNL1",4.09686976842182e-283,8.2150198092367,0.542,0.076,1.22906093052655e-279,"Notochord","VSNL1"
"561","LRP2.3",1.01570487751044e-113,8.20523648572529,0.534,0.251,3.04711463253133e-110,"Notochord","LRP2"
"562","COLGALT2",1.67486910773397e-172,8.17811845137863,0.562,0.124,5.0246073232019e-169,"Notochord","COLGALT2"
"563","CADM2",9.33774422889052e-171,8.1631053563423,0.526,0.089,2.80132326866716e-167,"Notochord","CADM2"
"564","TNS3.3",7.36092556592101e-75,8.15481955008355,0.468,0.326,2.2082776697763e-71,"Notochord","TNS3"
"565","ME1.1",5.21428951230661e-69,8.15078563222565,0.292,0.166,1.56428685369198e-65,"Notochord","ME1"
"566","JMJD1C.3",3.11121367696411e-188,8.13635669857035,0.688,0.366,9.33364103089233e-185,"Notochord","JMJD1C"
"567","TMEM59L",1.04371511260362e-177,8.07659236252847,0.496,0.066,3.13114533781085e-174,"Notochord","TMEM59L"
"568","ZNF436-AS1.2",7.56020926390309e-109,8.01186025278574,0.508,0.246,2.26806277917093e-105,"Notochord","ZNF436-AS1"
"569","IRX3.4",2.29240664815148e-124,7.99491037066828,0.542,0.308,6.87721994445443e-121,"Notochord","IRX3"
"570","STC2.3",3.54010815516444e-63,7.99367631221631,0.491,0.266,1.06203244654933e-59,"Notochord","STC2"
"571","XYLT1",6.75916141857801e-79,7.99223797237704,0.371,0.087,2.0277484255734e-75,"Notochord","XYLT1"
"572","CALM1.3",2.67875069479604e-285,7.93884269866434,0.762,0.377,8.03625208438813e-282,"Notochord","CALM1"
"573","FAT4.1",4.3415874297416e-12,7.84060777384405,0.3,0.083,1.30247622892248e-08,"Notochord","FAT4"
"574","ATP6V0B.1",1.16932121321633e-32,7.82976685114267,0.564,0.428,3.50796363964898e-29,"Notochord","ATP6V0B"
"575","CHRD",9.88013677339401e-143,7.8005245434059,0.472,0.103,2.9640410320182e-139,"Notochord","CHRD"
"576","PPIB.4",9.76109534024837e-243,7.79607263863795,0.748,0.347,2.92832860207451e-239,"Notochord","PPIB"
"577","ZFP36",2.95641189716547e-107,7.77405858110267,0.317,0.09,8.8692356914964e-104,"Notochord","ZFP36"
"578","MAP3K7CL",1.87623660105857e-132,7.75719744251368,0.318,0.085,5.6287098031757e-129,"Notochord","MAP3K7CL"
"579","DAAM1.4",6.88730319688656e-53,7.73474071153777,0.522,0.366,2.06619095906597e-49,"Notochord","DAAM1"
"580","NOG",0,7.7121937893811,0.677,0.058,0,"Notochord","NOG"
"581","CNTNAP2.3",0,7.69231369503068,0.792,0.271,0,"Notochord","CNTNAP2"
"582","LPL",2.26043336902755e-124,7.67974643853204,0.299,0.124,6.78130010708266e-121,"Notochord","LPL"
"583","ABLIM1.2",4.50842376104156e-196,7.6712040240266,0.623,0.29,1.35252712831247e-192,"Notochord","ABLIM1"
"584","FAM189A2",4.0783330481641e-219,7.6708706283483,0.472,0.026,1.22349991444923e-215,"Notochord","FAM189A2"
"585","FBLN2",4.30249289948169e-20,7.67078921473222,0.282,0.164,1.29074786984451e-16,"Notochord","FBLN2"
"586","UGP2.3",0,7.65797905646647,0.811,0.289,0,"Notochord","UGP2"
"587","SAMD3",1.25100506683506e-276,7.61665131204885,0.581,0.052,3.75301520050519e-273,"Notochord","SAMD3"
"588","NEDD9.4",4.80489504908427e-162,7.59713787848159,0.612,0.23,1.44146851472528e-158,"Notochord","NEDD9"
"589","CD226",1.28610889160777e-54,7.58303507720289,0.376,0.059,3.85832667482332e-51,"Notochord","CD226"
"590","PHACTR2.4",6.06870731005897e-18,7.53477261506408,0.432,0.35,1.82061219301769e-14,"Notochord","PHACTR2"
"591","ITGA10",2.99145351267699e-114,7.49880048885282,0.404,0.043,8.97436053803096e-111,"Notochord","ITGA10"
"592","NR4A1",1.76777441154537e-185,7.49834107670796,0.494,0.13,5.3033232346361e-182,"Notochord","NR4A1"
"593","IFI6.3",5.00722057920727e-177,7.48889580031219,0.563,0.198,1.50216617376218e-173,"Notochord","IFI6"
"594","GFOD1",8.96200431775409e-88,7.41426853960147,0.387,0.097,2.68860129532623e-84,"Notochord","GFOD1"
"595","AP001816.1",3.2944401757773e-175,7.39536439033073,0.499,0.097,9.8833205273319e-172,"Notochord","AP001816.1"
"596","ATAD2.4",7.86039486173665e-14,7.38387626150871,0.438,0.396,2.358118458521e-10,"Notochord","ATAD2"
"597","N4BP2.3",4.46464788458326e-227,7.29196671613372,0.714,0.367,1.33939436537498e-223,"Notochord","N4BP2"
"598","NKD1.4",8.41280392565062e-167,7.2239471475763,0.594,0.315,2.52384117769519e-163,"Notochord","NKD1"
"599","PEG10.4",7.69474824812286e-243,7.16265101018373,0.697,0.323,2.30842447443686e-239,"Notochord","PEG10"
"600","SLC39A8.1",3.99655229144793e-242,7.1394498849395,0.616,0.203,1.19896568743438e-238,"Notochord","SLC39A8"
"601","GLRX.3",1.64050305397597e-99,10.5036443095603,0.344,0.231,4.9215091619279e-96,"Paraxial mesoderm progenitors","GLRX"
"602","BBS9.3",1.48089450129614e-188,10.239152968225,0.13,0.389,4.44268350388841e-185,"Paraxial mesoderm progenitors","BBS9"
"603","PVALB",0,9.67852735517846,0.411,0.068,0,"Paraxial mesoderm progenitors","PVALB"
"604","PGF.3",1.61476420648777e-171,9.09667287694513,0.57,0.259,4.8442926194633e-168,"Paraxial mesoderm progenitors","PGF"
"605","RNASET2.2",2.85754427210919e-34,8.91997842593388,0.294,0.305,8.57263281632757e-31,"Paraxial mesoderm progenitors","RNASET2"
"606","CEMIP2.1",1.36743994798318e-61,8.71329719549338,0.178,0.301,4.10231984394954e-58,"Paraxial mesoderm progenitors","CEMIP2"
"607","FOXC1",1.02375858387071e-230,8.69592019768159,0.476,0.059,3.07127575161212e-227,"Paraxial mesoderm progenitors","FOXC1"
"608","LTBP1.3",1.11111207693929e-14,8.36991748378015,0.293,0.271,3.33333623081788e-11,"Paraxial mesoderm progenitors","LTBP1"
"609","TRIB2.3",1.46487812643166e-184,8.28891450176632,0.535,0.244,4.39463437929499e-181,"Paraxial mesoderm progenitors","TRIB2"
"610","COL23A1.1",7.6339801153876e-100,8.05726722787655,0.35,0.082,2.29019403461628e-96,"Paraxial mesoderm progenitors","COL23A1"
"611","NKX3-2",1.62032758812511e-182,7.89257692655702,0.382,0.034,4.86098276437532e-179,"Paraxial mesoderm progenitors","NKX3-2"
"612","SYT1.3",1.24344877778158e-27,7.55607588553545,0.44,0.326,3.73034633334475e-24,"Paraxial mesoderm progenitors","SYT1"
"613","ITIH5",4.06494305982838e-63,7.53103237516276,0.324,0.074,1.21948291794851e-59,"Paraxial mesoderm progenitors","ITIH5"
"614","ENO3.1",3.5829421178307e-133,7.48265191521537,0.545,0.323,1.07488263534921e-129,"Paraxial mesoderm progenitors","ENO3"
"615","FOXC2",0,7.3400944467479,0.514,0.051,0,"Paraxial mesoderm progenitors","FOXC2"
"616","TMEM38B.3",1.42815327574717e-18,7.20978644159811,0.35,0.31,4.2844598272415e-15,"Paraxial mesoderm progenitors","TMEM38B"
"617","MEOX1.1",0,7.15367587097053,0.544,0.112,0,"Paraxial mesoderm progenitors","MEOX1"
"618","LEF1.3",2.34048651550422e-18,7.12279850894559,0.435,0.358,7.02145954651266e-15,"Paraxial mesoderm progenitors","LEF1"
"619","LANCL2",1.68075730562593e-61,6.8695012350328,0.327,0.107,5.0422719168778e-58,"Paraxial mesoderm progenitors","LANCL2"
"620","CTSZ.2",1.71138583404592e-55,6.73787869376538,0.458,0.329,5.13415750213777e-52,"Paraxial mesoderm progenitors","CTSZ"
"621","MCTP1",1.5877794704619e-89,6.69466901933521,0.323,0.07,4.7633384113857e-86,"Paraxial mesoderm progenitors","MCTP1"
"622","REV3L.2",4.85212525248936e-72,6.60871304584422,0.419,0.271,1.45563757574681e-68,"Paraxial mesoderm progenitors","REV3L"
"623","ELL2",2.52563049481986e-86,6.5238247399689,0.284,0.133,7.57689148445959e-83,"Paraxial mesoderm progenitors","ELL2"
"624","COL4A5.2",2.9302570797786e-46,6.48453474119171,0.382,0.278,8.79077123933581e-43,"Paraxial mesoderm progenitors","COL4A5"
"625","SERPINB6.1",4.09364268462312e-30,6.45103365531877,0.298,0.183,1.22809280538693e-26,"Paraxial mesoderm progenitors","SERPINB6"
"626","EDN3",3.53990271630965e-109,6.41814110390568,0.301,0.052,1.06197081489289e-105,"Paraxial mesoderm progenitors","EDN3"
"627","NKX3-1",5.32922857094918e-61,6.37988540195806,0.283,0.107,1.59876857128476e-57,"Paraxial mesoderm progenitors","NKX3-1"
"628","MXRA8.2",0,6.35017780875093,0.61,0.153,0,"Paraxial mesoderm progenitors","MXRA8"
"629","PAX9",2.25013291128493e-119,6.34988668990496,0.296,0.034,6.7503987338548e-116,"Paraxial mesoderm progenitors","PAX9"
"630","CDH11.3",0,6.32287939568682,0.626,0.246,0,"Paraxial mesoderm progenitors","CDH11"
"631","ETV1",5.2012205277968e-227,6.22252375295068,0.425,0.132,1.56036615833904e-223,"Paraxial mesoderm progenitors","ETV1"
"632","ITPRID2.2",4.1185608373415e-219,6.00231725224157,0.535,0.202,1.23556825120245e-215,"Paraxial mesoderm progenitors","ITPRID2"
"633","HMGCLL1.1",3.70466100133456e-21,5.99848544092083,0.251,0.065,1.11139830040037e-17,"Paraxial mesoderm progenitors","HMGCLL1"
"634","COL3A1.1",0,5.85694155394899,0.535,0.127,0,"Paraxial mesoderm progenitors","COL3A1"
"635","CTNNB1.3",6.48085790002018e-151,5.80454999832625,0.624,0.373,1.94425737000605e-147,"Paraxial mesoderm progenitors","CTNNB1"
"636","MUSTN1.2",1.09693641845975e-206,5.79653762513404,0.581,0.237,3.29080925537926e-203,"Paraxial mesoderm progenitors","MUSTN1"
"637","MEOX2",5.71830859795627e-264,5.73325192957211,0.417,0.02,1.71549257938688e-260,"Paraxial mesoderm progenitors","MEOX2"
"638","MYO16",1.28373279809572e-159,5.72500703946966,0.318,0.075,3.85119839428717e-156,"Paraxial mesoderm progenitors","MYO16"
"639","TWIST1.3",0,5.56240288251976,0.636,0.161,0,"Paraxial mesoderm progenitors","TWIST1"
"640","PCOLCE.3",0,5.47348438904139,0.732,0.205,0,"Paraxial mesoderm progenitors","PCOLCE"
"641","ZFHX2",1.02852969807092e-96,5.44559032827388,0.301,0.141,3.08558909421276e-93,"Paraxial mesoderm progenitors","ZFHX2"
"642","CPED1.1",5.6139903761736e-97,5.4324088131999,0.363,0.102,1.68419711285208e-93,"Paraxial mesoderm progenitors","CPED1"
"643","CYP1B1-AS1",2.79387674594086e-158,5.30233118223016,0.358,0.063,8.38163023782259e-155,"Paraxial mesoderm progenitors","CYP1B1-AS1"
"644","KLHL41",3.03643782814078e-204,5.29516681775621,0.382,0.058,9.10931348442235e-201,"Paraxial mesoderm progenitors","KLHL41"
"645","CYP1B1",0,5.23203374523523,0.741,0.061,0,"Paraxial mesoderm progenitors","CYP1B1"
"646","ISM1",1.33702587044968e-33,5.16364554991949,0.273,0.117,4.01107761134905e-30,"Paraxial mesoderm progenitors","ISM1"
"647","ROBO1",9.32840997108796e-44,5.08814083065145,0.334,0.197,2.79852299132639e-40,"Paraxial mesoderm progenitors","ROBO1"
"648","HHIP.1",8.36685641027863e-221,5.07646683877413,0.449,0.082,2.51005692308359e-217,"Paraxial mesoderm progenitors","HHIP"
"649","TCF15.3",0,5.071907989384,0.713,0.185,0,"Paraxial mesoderm progenitors","TCF15"
"650","AFF3.1",8.2133365838014e-78,5.00659076378937,0.378,0.191,2.46400097514042e-74,"Paraxial mesoderm progenitors","AFF3"
"651","TMEM175",6.58914778794931e-58,4.99176949200961,0.268,0.136,1.97674433638479e-54,"Paraxial mesoderm progenitors","TMEM175"
"652","SFRP1.3",1.18730849146264e-58,4.976420463111,0.261,0.429,3.56192547438793e-55,"Paraxial mesoderm progenitors","SFRP1"
"653","LIMA1.3",5.77568173645129e-99,4.95635904941148,0.497,0.342,1.73270452093539e-95,"Paraxial mesoderm progenitors","LIMA1"
"654","NECTIN3.3",7.24804531552692e-202,4.93891181244238,0.604,0.293,2.17441359465808e-198,"Paraxial mesoderm progenitors","NECTIN3"
"655","CDON",1.0458403274737e-192,4.8946424753499,0.434,0.148,3.1375209824211e-189,"Paraxial mesoderm progenitors","CDON"
"656","CST3.3",3.3224600222688e-24,4.86998450148608,0.469,0.372,9.96738006680641e-21,"Paraxial mesoderm progenitors","CST3"
"657","CREG1.3",5.60793698912491e-47,4.80494942060646,0.363,0.321,1.68238109673747e-43,"Paraxial mesoderm progenitors","CREG1"
"658","ITPR2.1",2.70699561438297e-278,4.78086742873082,0.497,0.107,8.12098684314892e-275,"Paraxial mesoderm progenitors","ITPR2"
"659","HHIP-AS1.1",2.61676661469255e-199,4.76339300527825,0.451,0.097,7.85029984407764e-196,"Paraxial mesoderm progenitors","HHIP-AS1"
"660","COLEC12.3",0,4.69948378288151,0.796,0.172,0,"Paraxial mesoderm progenitors","COLEC12"
"661","PLXDC2",1.57384073488415e-112,4.65914274807113,0.352,0.128,4.72152220465245e-109,"Paraxial mesoderm progenitors","PLXDC2"
"662","CARMN.1",4.67334822603482e-67,4.62204250643624,0.295,0.084,1.40200446781044e-63,"Paraxial mesoderm progenitors","CARMN"
"663","FGF18",5.53856753215806e-59,4.59329651192996,0.287,0.105,1.66157025964742e-55,"Paraxial mesoderm progenitors","FGF18"
